Línea seleccionada,Documento medición,Punto de medida,Fecha,Hora medición,ValMed/Val.total cont.,UnidadCaracterística,Creado por,Posición de medida,Diferencia val. cont.,Equipo,Texto,Texto
,129734750,108141,10/12/2022,05:37:16 p. m.,27490,h,JHUERTAGL,TIEMPO,22,16000954,CR3613 CAMION REVOLVEDOR,
,129734746,116806,10/12/2022,05:37:33 p. m.,58665,l,SGONZALLZG,CONSUMO_OPH,131,16008042,CR4584 CAMION REVOLVEDOR,
,129734747,116808,10/12/2022,05:37:33 p. m.,7849,h,SGONZALLZG,TIEMPO,18,16008042,CR4584 CAMION REVOLVEDOR,
,129734748,116581,10/12/2022,05:37:56 p. m.,63731,l,SGONZALLZG,CONSUMO_OPH,150,16007967,CR4509 CAMION REVOLVEDOR,
,129734749,116583,10/12/2022,05:37:56 p. m.,8603,h,SGONZALLZG,TIEMPO,18,16007967,CR4509 CAMION REVOLVEDOR,
,129734760,116866,10/12/2022,05:38:15 p. m.,51736,l,SGONZALLZG,CONSUMO_OPH,130,16008062,CR4604 CAMION REVOLVEDOR,
,129734761,116868,10/12/2022,05:38:15 p. m.,5135,h,SGONZALLZG,TIEMPO,16,16008062,CR4604 CAMION REVOLVEDOR,
,129734751,124739,10/12/2022,05:38:22 p. m.,30327,l,JHUERTAGL,CONSUMO_OPH,306,16010298,CR5399 CAMION REVOLVEDOR,
,129734752,124741,10/12/2022,05:38:22 p. m.,3634,h,JHUERTAGL,TIEMPO,17,16010298,CR5399 CAMION REVOLVEDOR,
,129734762,122749,10/12/2022,05:38:33 p. m.,40953,l,SGONZALLZG,CONSUMO_OPH,253,16009328,CR5251 CAMION REVOLVEDOR,
,129734763,122751,10/12/2022,05:38:33 p. m.,5372,h,SGONZALLZG,TIEMPO,34,16009328,CR5251 CAMION REVOLVEDOR,
,129734764,122770,10/12/2022,05:38:52 p. m.,36139,l,SGONZALLZG,CONSUMO_OPH,161,16009335,CR5291 CAMION REVOLVEDOR,
,129734765,122772,10/12/2022,05:38:52 p. m.,4658.7,h,SGONZALLZG,TIEMPO,17,16009335,CR5291 CAMION REVOLVEDOR,
,129734766,116782,10/12/2022,05:39:12 p. m.,71575,l,SGONZALLZG,CONSUMO_OPH,136,16008034,CR4576 CAMION REVOLVEDOR,
,129734767,116784,10/12/2022,05:39:12 p. m.,9016.7,h,SGONZALLZG,TIEMPO,16.7,16008034,CR4576 CAMION REVOLVEDOR,
,129734768,122743,10/12/2022,05:39:33 p. m.,22139,l,SGONZALLZG,CONSUMO_OPH,181,16009326,CR5248 CAMION REVOLVEDOR,
,129734769,122745,10/12/2022,05:39:33 p. m.,2809,h,SGONZALLZG,TIEMPO,20,16009326,CR5248 CAMION REVOLVEDOR,
,129734753,54221,10/12/2022,05:39:54 p. m.,190597,l,JHUERTAGL,CONSUMO_OPH,251,16002200,CR3616 CAMION REVOLVEDOR,
,129734754,106717,10/12/2022,05:39:54 p. m.,28904,h,JHUERTAGL,TIEMPO,14,16002200,CR3616 CAMION REVOLVEDOR,
,129734770,116707,10/12/2022,05:39:57 p. m.,75694,l,SGONZALLZG,CONSUMO_OPH,217,16008009,CR4551 CAMION REVOLVEDOR,
,129734771,116709,10/12/2022,05:39:57 p. m.,9598,h,SGONZALLZG,TIEMPO,22,16008009,CR4551 CAMION REVOLVEDOR,
,129798715,54138,10/12/2022,05:40:14 p. m.,175461,l,AAVENDANO,CONSUMO_OPH,150,11003588,CR3099 CAMION REVOLVEDOR,
,129798716,106112,10/12/2022,05:40:14 p. m.,34634,h,AAVENDANO,TIEMPO,18,11003588,CR3099 CAMION REVOLVEDOR,
,129734772,110969,10/12/2022,05:40:16 p. m.,25450,l,SGONZALLZG,CONSUMO_OPH,121,9000249,CF9252,
,129734773,110970,10/12/2022,05:40:16 p. m.,8818.1,h,SGONZALLZG,TIEMPO,13,9000249,CF9252,
,129734774,114986,10/12/2022,05:40:34 p. m.,8592,l,SGONZALLZG,CONSUMO_OPH,127,9000324,CF9275 CARGADOR FRONTAL,
,129734775,114987,10/12/2022,05:40:34 p. m.,5297.5,h,SGONZALLZG,TIEMPO,15.5,9000324,CF9275 CARGADOR FRONTAL,
,129734776,122740,10/12/2022,05:40:53 p. m.,35343,l,SGONZALLZG,CONSUMO_OPH,157,16009325,CR5245 CAMION REVOLVEDOR,
,129734777,122742,10/12/2022,05:40:53 p. m.,4994,h,SGONZALLZG,TIEMPO,20,16009325,CR5245 CAMION REVOLVEDOR,
,129734778,116548,10/12/2022,05:41:14 p. m.,74667,l,SGONZALLZG,CONSUMO_OPH,210,16007956,CR4498 CAMION REVOLVEDOR,
,129734779,116550,10/12/2022,05:41:14 p. m.,9503,h,SGONZALLZG,TIEMPO,29,16007956,CR4498 CAMION REVOLVEDOR,
,129734780,116818,10/12/2022,05:41:32 p. m.,72384,l,SGONZALLZG,CONSUMO_OPH,179,16008046,CR4588 CAMION REVOLVEDOR,
,129734781,116820,10/12/2022,05:41:32 p. m.,8921,h,SGONZALLZG,TIEMPO,17,16008046,CR4588 CAMION REVOLVEDOR,
,129734782,116773,10/12/2022,05:41:50 p. m.,80529,l,SGONZALLZG,CONSUMO_OPH,128,16008031,CR4573 CAMION REVOLVEDOR,
,129734783,116775,10/12/2022,05:41:50 p. m.,10547.2,h,SGONZALLZG,TIEMPO,15.2,16008031,CR4573 CAMION REVOLVEDOR,
,129734755,128718,10/12/2022,05:41:56 p. m.,20732,l,JHUERTAGL,CONSUMO_OPH,96,9000580,CF9388 CARGADOR FRONTAL,
,129734756,128719,10/12/2022,05:41:56 p. m.,2575,h,JHUERTAGL,TIEMPO,8,9000580,CF9388 CARGADOR FRONTAL,
,129734784,116707,10/12/2022,05:43:15 p. m.,75804,l,SGONZALLZG,CONSUMO_OPH,110,16008009,CR4551 CAMION REVOLVEDOR,
,129734785,116709,10/12/2022,05:43:15 p. m.,9614,h,SGONZALLZG,TIEMPO,16,16008009,CR4551 CAMION REVOLVEDOR,
,129734757,120358,10/12/2022,05:43:31 p. m.,88345,l,JHUERTAGL,CONSUMO_OPH,275,16008972,CR5114 CAMION REVOLVEDOR,
,129734758,120360,10/12/2022,05:43:31 p. m.,9243.1,h,JHUERTAGL,TIEMPO,14,16008972,CR5114 CAMION REVOLVEDOR,
,129734786,116782,10/12/2022,05:43:54 p. m.,71722,l,SGONZALLZG,CONSUMO_OPH,147,16008034,CR4576 CAMION REVOLVEDOR,
,129734787,116784,10/12/2022,05:43:54 p. m.,9033.1,h,SGONZALLZG,TIEMPO,16.4,16008034,CR4576 CAMION REVOLVEDOR,
,129734759,52950,10/12/2022,05:44:47 p. m.,163400,l,JHUERTAGL,CONSUMO_OPH,240,16001661,CR3768 CAMION REVOLVEDOR,
,129734790,107374,10/12/2022,05:44:47 p. m.,26648,h,JHUERTAGL,TIEMPO,21,16001661,CR3768 CAMION REVOLVEDOR,
,129734791,119509,10/12/2022,05:46:52 p. m.,73461,l,JHUERTAGL,CONSUMO_OPH,262,16008735,CR4884 CAMION REVOLVEDOR,
,129734792,119511,10/12/2022,05:46:52 p. m.,11484,h,JHUERTAGL,TIEMPO,27,16008735,CR4884 CAMION REVOLVEDOR,
,129734793,120367,10/12/2022,05:48:43 p. m.,79466,l,JHUERTAGL,CONSUMO_OPH,200,16008975,CR5117 CAMION REVOLVEDOR,
,129734794,120369,10/12/2022,05:48:43 p. m.,8785,h,JHUERTAGL,TIEMPO,22,16008975,CR5117 CAMION REVOLVEDOR,
,129734795,120307,10/12/2022,05:49:40 p. m.,85884,l,JHUERTAGL,CONSUMO_OPH,235,16008955,CR5097 CAMION REVOLVEDOR,
,129734796,120309,10/12/2022,05:49:40 p. m.,10075,h,JHUERTAGL,TIEMPO,15,16008955,CR5097 CAMION REVOLVEDOR,
,129734797,124829,10/12/2022,05:51:26 p. m.,37354,l,JHUERTAGL,CONSUMO_OPH,290,16010328,CR5429 CAMION REVOLVEDOR,
,129734798,124831,10/12/2022,05:51:26 p. m.,4212,h,JHUERTAGL,TIEMPO,24,16010328,CR5429 CAMION REVOLVEDOR,
,129734799,52066,10/12/2022,05:52:55 p. m.,145871,l,JHUERTAGL,CONSUMO_OPH,267,16001176,CR3261 CAMION REVOLVEDOR,
,129734800,106419,10/12/2022,05:52:55 p. m.,27880,h,JHUERTAGL,TIEMPO,15,16001176,CR3261 CAMION REVOLVEDOR,
,129734801,120313,10/12/2022,05:55:38 p. m.,102955,l,JHUERTAGL,CONSUMO_OPH,240,16008957,CR5099 CAMION REVOLVEDOR,
,129734802,120315,10/12/2022,05:55:38 p. m.,11769,h,JHUERTAGL,TIEMPO,29,16008957,CR5099 CAMION REVOLVEDOR,
,129734803,128718,10/12/2022,05:56:27 p. m.,20865,l,JHUERTAGL,CONSUMO_OPH,133,9000580,CF9388 CARGADOR FRONTAL,
,129734804,128719,10/12/2022,05:56:27 p. m.,2599,h,JHUERTAGL,TIEMPO,24,9000580,CF9388 CARGADOR FRONTAL,
,129734805,119524,10/12/2022,05:57:38 p. m.,98541,l,JHUERTAGL,CONSUMO_OPH,279,16008740,CR4889 CAMION REVOLVEDOR,
,129734806,119526,10/12/2022,05:57:38 p. m.,11600,h,JHUERTAGL,TIEMPO,18,16008740,CR4889 CAMION REVOLVEDOR,
,129734788,122749,10/12/2022,06:09:48 p. m.,41124,l,SGONZALLZG,CONSUMO_OPH,171,16009328,CR5251 CAMION REVOLVEDOR,
,129734789,122751,10/12/2022,06:09:48 p. m.,5391,h,SGONZALLZG,TIEMPO,19,16009328,CR5251 CAMION REVOLVEDOR,
,129734807,123535,10/12/2022,06:11:13 p. m.,52954,l,JHUERTAGL,CONSUMO_OPH,260,16009521,CR5397 CAMION REVOLVEDOR,
,129734808,123537,10/12/2022,06:11:13 p. m.,6152,h,JHUERTAGL,TIEMPO,14,16009521,CR5397 CAMION REVOLVEDOR,
,129734809,51428,10/12/2022,06:12:17 p. m.,169330,l,JHUERTAGL,CONSUMO_OPH,225,16000954,CR3613 CAMION REVOLVEDOR,
,129734820,108141,10/12/2022,06:12:17 p. m.,27513,h,JHUERTAGL,TIEMPO,23,16000954,CR3613 CAMION REVOLVEDOR,
,129734821,51462,10/12/2022,06:13:06 p. m.,186497,l,JHUERTAGL,CONSUMO_OPH,200,16000988,CR3784 CAMION REVOLVEDOR,
,129734822,105157,10/12/2022,06:13:06 p. m.,28389,h,JHUERTAGL,TIEMPO,12,16000988,CR3784 CAMION REVOLVEDOR,
,129734823,50964,10/12/2022,06:14:17 p. m.,42570,l,JHUERTAGL,CONSUMO_OPH,131,11001215,CF0381 CARGADOR FRONTAL,
,129734824,54880,10/12/2022,06:14:17 p. m.,21120,h,JHUERTAGL,TIEMPO,21,11001215,CF0381 CARGADOR FRONTAL,
,129734825,119638,10/12/2022,06:15:20 p. m.,97347,l,JHUERTAGL,CONSUMO_OPH,279,16008778,CR4927 CAMION REVOLVEDOR,
,129734826,119640,10/12/2022,06:15:20 p. m.,11089,h,JHUERTAGL,TIEMPO,36,16008778,CR4927 CAMION REVOLVEDOR,
,129734827,120367,10/12/2022,06:16:04 p. m.,79659,l,JHUERTAGL,CONSUMO_OPH,193,16008975,CR5117 CAMION REVOLVEDOR,
,129734828,120369,10/12/2022,06:16:04 p. m.,8801,h,JHUERTAGL,TIEMPO,16,16008975,CR5117 CAMION REVOLVEDOR,
,129734829,52950,10/12/2022,06:17:05 p. m.,163630,l,JHUERTAGL,CONSUMO_OPH,230,16001661,CR3768 CAMION REVOLVEDOR,
,129734830,107374,10/12/2022,06:17:05 p. m.,26669,h,JHUERTAGL,TIEMPO,21,16001661,CR3768 CAMION REVOLVEDOR,
,129734831,128718,10/12/2022,06:18:06 p. m.,20953,l,JHUERTAGL,CONSUMO_OPH,88,9000580,CF9388 CARGADOR FRONTAL,
,129734832,128719,10/12/2022,06:18:06 p. m.,2609,h,JHUERTAGL,TIEMPO,10,9000580,CF9388 CARGADOR FRONTAL,
,129734833,120358,10/12/2022,06:19:02 p. m.,88595,l,JHUERTAGL,CONSUMO_OPH,250,16008972,CR5114 CAMION REVOLVEDOR,
,129734834,120360,10/12/2022,06:19:02 p. m.,9258.1,h,JHUERTAGL,TIEMPO,15,16008972,CR5114 CAMION REVOLVEDOR,
,129734835,124829,10/12/2022,06:20:05 p. m.,37594,l,JHUERTAGL,CONSUMO_OPH,240,16010328,CR5429 CAMION REVOLVEDOR,
,129734836,124831,10/12/2022,06:20:05 p. m.,4241,h,JHUERTAGL,TIEMPO,29,16010328,CR5429 CAMION REVOLVEDOR,
,129734837,54221,10/12/2022,06:21:14 p. m.,190820,l,JHUERTAGL,CONSUMO_OPH,223,16002200,CR3616 CAMION REVOLVEDOR,
,129734838,106717,10/12/2022,06:21:14 p. m.,28926,h,JHUERTAGL,TIEMPO,22,16002200,CR3616 CAMION REVOLVEDOR,
,129734839,120313,10/12/2022,06:22:18 p. m.,103155,l,JHUERTAGL,CONSUMO_OPH,200,16008957,CR5099 CAMION REVOLVEDOR,
,129734840,120315,10/12/2022,06:22:18 p. m.,11793,h,JHUERTAGL,TIEMPO,24,16008957,CR5099 CAMION REVOLVEDOR,
,129734841,51323,10/12/2022,06:23:50 p. m.,212001,l,JHUERTAGL,CONSUMO_OPH,250,11001513,CR3022 CAMION REVOLVEDOR,
,129734842,106280,10/12/2022,06:23:50 p. m.,30107.6,h,JHUERTAGL,TIEMPO,21,11001513,CR3022 CAMION REVOLVEDOR,
,129734843,51428,10/12/2022,06:24:38 p. m.,169550,l,JHUERTAGL,CONSUMO_OPH,220,16000954,CR3613 CAMION REVOLVEDOR,
,129734844,108141,10/12/2022,06:24:38 p. m.,27537,h,JHUERTAGL,TIEMPO,24,16000954,CR3613 CAMION REVOLVEDOR,
,129734845,120307,10/12/2022,06:25:46 p. m.,86176,l,JHUERTAGL,CONSUMO_OPH,292,16008955,CR5097 CAMION REVOLVEDOR,
,129734846,120309,10/12/2022,06:25:46 p. m.,10095,h,JHUERTAGL,TIEMPO,20,16008955,CR5097 CAMION REVOLVEDOR,
,129734847,128718,10/12/2022,06:26:42 p. m.,21057,l,JHUERTAGL,CONSUMO_OPH,104,9000580,CF9388 CARGADOR FRONTAL,
,129734848,128719,10/12/2022,06:26:42 p. m.,2617,h,JHUERTAGL,TIEMPO,8,9000580,CF9388 CARGADOR FRONTAL,
,129734849,119509,10/12/2022,06:28:10 p. m.,73487,l,JHUERTAGL,CONSUMO_OPH,26,16008735,CR4884 CAMION REVOLVEDOR,
,129734850,119511,10/12/2022,06:28:10 p. m.,11489,h,JHUERTAGL,TIEMPO,5,16008735,CR4884 CAMION REVOLVEDOR,
,129734851,120367,10/12/2022,06:29:18 p. m.,79848,l,JHUERTAGL,CONSUMO_OPH,189,16008975,CR5117 CAMION REVOLVEDOR,
,129734852,120369,10/12/2022,06:29:18 p. m.,8812,h,JHUERTAGL,TIEMPO,11,16008975,CR5117 CAMION REVOLVEDOR,
,129734853,119509,10/12/2022,06:30:33 p. m.,73767,l,JHUERTAGL,CONSUMO_OPH,280,16008735,CR4884 CAMION REVOLVEDOR,
,129734854,119511,10/12/2022,06:30:33 p. m.,11519,h,JHUERTAGL,TIEMPO,30,16008735,CR4884 CAMION REVOLVEDOR,
,129734855,124826,10/12/2022,06:32:46 p. m.,32662,l,JHUERTAGL,CONSUMO_OPH,286,16010327,CR5428 CAMION REVOLVEDOR,
,129734856,124828,10/12/2022,06:32:46 p. m.,4192,h,JHUERTAGL,TIEMPO,39,16010327,CR5428 CAMION REVOLVEDOR,
,129831936,51403,10/12/2022,06:39:58 p. m.,183130,l,JCARRILLZV,CONSUMO_OPH,140,16000929,CR3481 CAMION REVOLVEDOR,
,129831937,108137,10/12/2022,06:39:58 p. m.,30522,h,JCARRILLZV,TIEMPO,16,16000929,CR3481 CAMION REVOLVEDOR,
,129734721,94566,10/12/2022,06:50:00 p. m.,197623,l,MMOLLERV,CONSUMO_OPH,270,11008235,CR1693 CAMION REVOLVEDOR,
,129734722,106453,10/12/2022,06:50:00 p. m.,20795.4,h,MMOLLERV,TIEMPO,26,11008235,CR4193 CAMION REVOLVEDOR,
,129734707,120178,10/12/2022,06:50:08 p. m.,82222,l,MMOLLERV,CONSUMO_OPH,293,16008912,CR5054 CAMION REVOLVEDOR,
,129734708,120180,10/12/2022,06:50:08 p. m.,9602.8,h,MMOLLERV,TIEMPO,34.8,16008912,CR5054 CAMION REVOLVEDOR,
,129734709,120262,10/12/2022,06:50:40 p. m.,80231,l,MMOLLERV,CONSUMO_OPH,248,16008940,CR5082 CAMION REVOLVEDOR,
,129734870,120264,10/12/2022,06:50:40 p. m.,11131.4,h,MMOLLERV,TIEMPO,28.8,16008940,CR5082 CAMION REVOLVEDOR,
,129734871,51391,10/12/2022,06:51:15 p. m.,218829,l,MMOLLERV,CONSUMO_OPH,180,16000917,CR3469 CAMION REVOLVEDOR,
,129734872,101590,10/12/2022,06:51:15 p. m.,34125.6,h,MMOLLERV,TIEMPO,29.3,16000917,CR3469 CAMION REVOLVEDOR,
,129734723,120331,10/12/2022,06:51:20 p. m.,51935,l,MMOLLERV,CONSUMO_OPH,244,16008963,CR5105 CAMION REVOLVEDOR,
,129734724,120333,10/12/2022,06:51:20 p. m.,6157,h,MMOLLERV,TIEMPO,26,16008963,CR5105 CAMION REVOLVEDOR,
,129734725,120121,10/12/2022,06:52:33 p. m.,81947,l,MMOLLERV,CONSUMO_OPH,256,16008893,CR5035 CAMION REVOLVEDOR,
,129734726,120123,10/12/2022,06:52:33 p. m.,9395,h,MMOLLERV,TIEMPO,26,16008893,CR5035 CAMION REVOLVEDOR,
,129734672,94335,10/12/2022,06:54:05 p. m.,182899,l,FRNCSCLIMA,CONSUMO_OPH,191,11008180,CR4217 CAMION REVOLVEDOR,
,129734673,101533,10/12/2022,06:54:05 p. m.,18019,h,FRNCSCLIMA,TIEMPO,20,11008180,CR4217 CAMION REVOLVEDOR,
,129734674,53413,10/12/2022,06:57:26 p. m.,178065,l,FRNCSCLIMA,CONSUMO_OPH,200,16001837,CR3327 CAMION REVOLVEDOR,
,129734675,107192,10/12/2022,06:57:26 p. m.,30530,h,FRNCSCLIMA,TIEMPO,20,16001837,CR3327 CAMION REVOLVEDOR,
,129734676,93915,10/12/2022,07:03:14 p. m.,167596,l,FRNCSCLIMA,CONSUMO_OPH,181,11007987,CR4108 CAMION REVOLVEDOR,
,129734677,105822,10/12/2022,07:03:14 p. m.,15664,h,FRNCSCLIMA,TIEMPO,24,11007987,CR4108 CAMION REVOLVEDOR,
,129734678,53448,10/12/2022,07:05:37 p. m.,202263,l,FRNCSCLIMA,CONSUMO_OPH,200,16001872,CR3504 CAMION REVOLVEDOR,
,129734679,101578,10/12/2022,07:05:37 p. m.,30532,h,FRNCSCLIMA,TIEMPO,23,16001872,CR3504 CAMION REVOLVEDOR,
,129734880,128656,10/12/2022,07:07:34 p. m.,6765,l,FRNCSCLIMA,CONSUMO_OPH,130,9000569,CF9377 CARGADOR FRONTAL,
,129734881,128657,10/12/2022,07:07:34 p. m.,1148,h,FRNCSCLIMA,TIEMPO,22,9000569,CF9377 CARGADOR FRONTAL,
,129734882,53442,10/12/2022,07:09:37 p. m.,240446,l,FRNCSCLIMA,CONSUMO_OPH,255,16001866,CR3487 CAMION REVOLVEDOR,
,129734883,105248,10/12/2022,07:09:37 p. m.,29778,h,FRNCSCLIMA,TIEMPO,32,16001866,CR3487 CAMION REVOLVEDOR,
,129734884,52460,10/12/2022,07:11:48 p. m.,192174,l,FRNCSCLIMA,CONSUMO_OPH,190,16001448,CR3332 CAMION REVOLVEDOR,
,129734885,105540,10/12/2022,07:11:48 p. m.,25314,h,FRNCSCLIMA,TIEMPO,25,16001448,CR3332 CAMION REVOLVEDOR,
,129798717,100839,10/12/2022,07:17:22 p. m.,13395,l,AAVENDANO,CONSUMO_OPH,153,11008751,CF9197 CARGADOR FRONTAL,
,129798718,100840,10/12/2022,07:17:22 p. m.,16283,h,AAVENDANO,TIEMPO,22,11008751,CF9197 CARGADOR FRONTAL,
,129734886,111438,10/12/2022,07:34:15 p. m.,148347,l,FRNCSCLIMA,CONSUMO_OPH,313,16007108,CR4250 CAMION REVOLVEDOR,
,129734887,111440,10/12/2022,07:34:15 p. m.,16071,h,FRNCSCLIMA,TIEMPO,32,16007108,CR4250 CAMION REVOLVEDOR,
,129734888,52956,10/12/2022,07:36:12 p. m.,219126,l,FRNCSCLIMA,CONSUMO_OPH,183,16001667,CR3780 CAMION REVOLVEDOR,
,129734889,106876,10/12/2022,07:36:12 p. m.,32524.25,h,FRNCSCLIMA,TIEMPO,22,16001667,CR3780 CAMION REVOLVEDOR,
,129734682,53323,10/12/2022,08:23:03 p. m.,158702,l,OJIMENEZM,CONSUMO_OPH,222,16001798,CR2778 CAMION REVOLVEDOR,
,129734683,108068,10/12/2022,08:23:03 p. m.,31123.45,h,OJIMENEZM,TIEMPO,20,16001798,CR2778 CAMION REVOLVEDOR,
,129734684,52474,10/12/2022,08:24:43 p. m.,184276,l,OJIMENEZM,CONSUMO_OPH,301,16001462,CR3708 CAMION REVOLVEDOR,
,129734685,106485,10/12/2022,08:24:43 p. m.,26700,h,OJIMENEZM,TIEMPO,32,16001462,CR3708 CAMION REVOLVEDOR,
,129743690,55916,11/12/2022,05:00:05 a. m.,25998.3,h,MX_OPER_PM,HORAS OPERADAS GPS,5.6,11002101,CR3014 CAMION REVOLVEDOR,
,129743692,56783,11/12/2022,05:00:05 a. m.,31291.3,h,MX_OPER_PM,HORAS OPERADAS GPS,2.75,11002720,CR3115 CAMION REVOLVEDOR,
,129743700,93902,11/12/2022,05:00:06 a. m.,21491.45,h,MX_OPER_PM,HORAS OPERADAS GPS,1.9,11007980,CR4101 CAMION REVOLVEDOR,
,129743704,55296,11/12/2022,05:00:07 a. m.,24743.45,h,MX_OPER_PM,HORAS OPERADAS GPS,5.55,16000906,CR3335 CAMION REVOLVEDOR,
,129743705,55306,11/12/2022,05:00:07 a. m.,36628.9,h,MX_OPER_PM,HORAS OPERADAS GPS,5.3,16000916,CR3465 CAMION REVOLVEDOR,
,129743706,55307,11/12/2022,05:00:07 a. m.,34258.7,h,MX_OPER_PM,HORAS OPERADAS GPS,6.9,16000917,CR3469 CAMION REVOLVEDOR,
,129743708,55327,11/12/2022,05:00:07 a. m.,34879.4,h,MX_OPER_PM,HORAS OPERADAS GPS,3.8,16000937,CR3558 CAMION REVOLVEDOR,
,129743709,55381,11/12/2022,05:00:07 a. m.,34655,h,MX_OPER_PM,HORAS OPERADAS GPS,1.8,16000991,CR3805 CAMION REVOLVEDOR,
,129743710,55385,11/12/2022,05:00:07 a. m.,26295.25,h,MX_OPER_PM,HORAS OPERADAS GPS,3.7,16000995,CR3812 CAMION REVOLVEDOR,
,129743711,55397,11/12/2022,05:00:07 a. m.,34233,h,MX_OPER_PM,HORAS OPERADAS GPS,1.4,16001007,CR3851 CAMION REVOLVEDOR,
,129743713,56098,11/12/2022,05:00:08 a. m.,33539.45,h,MX_OPER_PM,HORAS OPERADAS GPS,0.85,16001292,CR3717 CAMION REVOLVEDOR,
,129743714,56105,11/12/2022,05:00:08 a. m.,23911.95,h,MX_OPER_PM,HORAS OPERADAS GPS,6.15,16001299,CR3725 CAMION REVOLVEDOR,
,129743715,56117,11/12/2022,05:00:08 a. m.,27540,h,MX_OPER_PM,HORAS OPERADAS GPS,1.7,16001311,CR3796 CAMION REVOLVEDOR,
,129743718,56393,11/12/2022,05:00:08 a. m.,26534.65,h,MX_OPER_PM,HORAS OPERADAS GPS,4.3,16001465,CR3729 CAMION REVOLVEDOR,
,129743720,56898,11/12/2022,05:00:08 a. m.,33111.75,h,MX_OPER_PM,HORAS OPERADAS GPS,3.45,16001693,CR3907 CAMION REVOLVEDOR,
,129743721,56901,11/12/2022,05:00:08 a. m.,35693.55,h,MX_OPER_PM,HORAS OPERADAS GPS,6.45,16001696,CR3915 CAMION REVOLVEDOR,
,129743722,57266,11/12/2022,05:00:08 a. m.,34478.8,h,MX_OPER_PM,HORAS OPERADAS GPS,7.35,16001825,CR2883 CAMION REVOLVEDOR,
,129743723,57382,11/12/2022,05:00:09 a. m.,35527.85,h,MX_OPER_PM,HORAS OPERADAS GPS,6.05,16001890,CR3567 CAMION REVOLVEDOR,
,129743725,57463,11/12/2022,05:00:09 a. m.,28690.2,h,MX_OPER_PM,HORAS OPERADAS GPS,0.8,16001971,CR3981 CAMION REVOLVEDOR,
,129743726,57842,11/12/2022,05:00:09 a. m.,34607.6,h,MX_OPER_PM,HORAS OPERADAS GPS,1.2,16002069,CR2355 CAMION REVOLVEDOR,
,129743728,57974,11/12/2022,05:00:09 a. m.,38617.95,h,MX_OPER_PM,HORAS OPERADAS GPS,0.9,16002091,CR2790 CAMION REVOLVEDOR,
,129743730,58070,11/12/2022,05:00:09 a. m.,38275.05,h,MX_OPER_PM,HORAS OPERADAS GPS,5.3,16002133,CR3186 CAMION REVOLVEDOR,
,129743731,58084,11/12/2022,05:00:09 a. m.,29285.95,h,MX_OPER_PM,HORAS OPERADAS GPS,3.75,16002147,CR3358 CAMION REVOLVEDOR,
,129743733,58109,11/12/2022,05:00:09 a. m.,36302.45,h,MX_OPER_PM,HORAS OPERADAS GPS,0.1,16002172,CR3434 CAMION REVOLVEDOR,
,129743734,58134,11/12/2022,05:00:09 a. m.,34409.2,h,MX_OPER_PM,HORAS OPERADAS GPS,5.65,16002197,CR3590 CAMION REVOLVEDOR,
,129743735,58141,11/12/2022,05:00:10 a. m.,26773.6,h,MX_OPER_PM,HORAS OPERADAS GPS,8.5,16002204,CR3623 CAMION REVOLVEDOR,
,129743737,58161,11/12/2022,05:00:10 a. m.,28325.2,h,MX_OPER_PM,HORAS OPERADAS GPS,2.1,16002224,CR3685 CAMION REVOLVEDOR,
,129743738,58171,11/12/2022,05:00:10 a. m.,31878,h,MX_OPER_PM,HORAS OPERADAS GPS,2.45,16002234,CR3761 CAMION REVOLVEDOR,
,129743740,58207,11/12/2022,05:00:10 a. m.,28843.35,h,MX_OPER_PM,HORAS OPERADAS GPS,0.75,16002270,CR3962 CAMION REVOLVEDOR,
,129743743,111495,11/12/2022,05:00:10 a. m.,13946.25,h,MX_OPER_PM,HORAS OPERADAS GPS,0.65,16007124,CR4267 CAMION REVOLVEDOR,
,129743744,111618,11/12/2022,05:00:10 a. m.,14311.4,h,MX_OPER_PM,HORAS OPERADAS GPS,4.35,16007140,CR4283 CAMION REVOLVEDOR,
,129743746,116534,11/12/2022,05:00:10 a. m.,9330.4,h,MX_OPER_PM,HORAS OPERADAS GPS,1.1,16007951,CR4493 CAMION REVOLVEDOR,
,129743747,119420,11/12/2022,05:00:11 a. m.,8883.25,h,MX_OPER_PM,HORAS OPERADAS GPS,2.5,16008705,CR4854 CAMION REVOLVEDOR,
,129743748,119597,11/12/2022,05:00:11 a. m.,9628.85,h,MX_OPER_PM,HORAS OPERADAS GPS,11.5,16008764,CR4913 CAMION REVOLVEDOR,
,129743749,119621,11/12/2022,05:00:11 a. m.,9496.95,h,MX_OPER_PM,HORAS OPERADAS GPS,11.75,16008772,CR4921 CAMION REVOLVEDOR,
,129743750,119800,11/12/2022,05:00:11 a. m.,8685.95,h,MX_OPER_PM,HORAS OPERADAS GPS,8.65,16008791,CR4983 CAMION REVOLVEDOR,
,129743751,119954,11/12/2022,05:00:11 a. m.,8920.15,h,MX_OPER_PM,HORAS OPERADAS GPS,1.55,16008837,CR4964 CAMION REVOLVEDOR,
,129743752,120206,11/12/2022,05:00:11 a. m.,9709.45,h,MX_OPER_PM,HORAS OPERADAS GPS,10.6,16008921,CR5063 CAMION REVOLVEDOR,
,129743753,120242,11/12/2022,05:00:11 a. m.,11030.75,h,MX_OPER_PM,HORAS OPERADAS GPS,7.6,16008933,CR5075 CAMION REVOLVEDOR,
